record_id;month;day;year;city;country_id;tmp;country
1357341;09;01;1939;Cape Town;SOU;14,103;South Africa
1357342;10;01;1939;Cape Town;SOU;16,218;South Africa
1357343;11;01;1939;Cape Town;SOU;18,384;South Africa
1357344;12;01;1939;Cape Town;SOU;19,55;South Africa
1357345;01;01;1940;Cape Town;SOU;20,175;South Africa
1357346;02;01;1940;Cape Town;SOU;20,484;South Africa
1357347;03;01;1940;Cape Town;SOU;18,317;South Africa
1357348;04;01;1940;Cape Town;SOU;16,011;South Africa
1357349;05;01;1940;Cape Town;SOU;14,141;South Africa
1357350;06;01;1940;Cape Town;SOU;13,067;South Africa
1357351;07;01;1940;Cape Town;SOU;13,17;South Africa
1357352;08;01;1940;Cape Town;SOU;14,005;South Africa
1357353;09;01;1940;Cape Town;SOU;13,026;South Africa
1357354;10;01;1940;Cape Town;SOU;16,744;South Africa
1357355;11;01;1940;Cape Town;SOU;16,825;South Africa
1357356;12;01;1940;Cape Town;SOU;19,181;South Africa
1357357;01;01;1941;Cape Town;SOU;20,361;South Africa
1357358;02;01;1941;Cape Town;SOU;20,079;South Africa
1357359;03;01;1941;Cape Town;SOU;19,515;South Africa
1357360;04;01;1941;Cape Town;SOU;15,974;South Africa
1357361;05;01;1941;Cape Town;SOU;14,425;South Africa
1357362;06;01;1941;Cape Town;SOU;12,612;South Africa
1357363;07;01;1941;Cape Town;SOU;12,56;South Africa
1357364;08;01;1941;Cape Town;SOU;13,557;South Africa
1357365;09;01;1941;Cape Town;SOU;13,14;South Africa
1357366;10;01;1941;Cape Town;SOU;15,892;South Africa
1357367;11;01;1941;Cape Town;SOU;16,889;South Africa
1357368;12;01;1941;Cape Town;SOU;18,662;South Africa
1357369;01;01;1942;Cape Town;SOU;20,046;South Africa
1357370;02;01;1942;Cape Town;SOU;21,037;South Africa
1357371;03;01;1942;Cape Town;SOU;19,274;South Africa
1357372;04;01;1942;Cape Town;SOU;17,896;South Africa
1357373;05;01;1942;Cape Town;SOU;14,894;South Africa
1357374;06;01;1942;Cape Town;SOU;12,407;South Africa
1357375;07;01;1942;Cape Town;SOU;12,525;South Africa
1357376;08;01;1942;Cape Town;SOU;11,627;South Africa
1357377;09;01;1942;Cape Town;SOU;13,455;South Africa
1357378;10;01;1942;Cape Town;SOU;15,943;South Africa
1357379;11;01;1942;Cape Town;SOU;18,702;South Africa
1357380;12;01;1942;Cape Town;SOU;18,811;South Africa
1357381;01;01;1943;Cape Town;SOU;18,941;South Africa
1357382;02;01;1943;Cape Town;SOU;18,997;South Africa
1357383;03;01;1943;Cape Town;SOU;19,676;South Africa
1357384;04;01;1943;Cape Town;SOU;16,256;South Africa
1357385;05;01;1943;Cape Town;SOU;13,615;South Africa
1357386;06;01;1943;Cape Town;SOU;12,389;South Africa
1357387;07;01;1943;Cape Town;SOU;10,931;South Africa
1357388;08;01;1943;Cape Town;SOU;11,552;South Africa
1357389;09;01;1943;Cape Town;SOU;13,539;South Africa
1357390;10;01;1943;Cape Town;SOU;15,157;South Africa
1357391;11;01;1943;Cape Town;SOU;17,572;South Africa
1357392;12;01;1943;Cape Town;SOU;19,446;South Africa
1357393;01;01;1944;Cape Town;SOU;20,878;South Africa
1357394;02;01;1944;Cape Town;SOU;20,801;South Africa
1357395;03;01;1944;Cape Town;SOU;19,488;South Africa
1357396;04;01;1944;Cape Town;SOU;17,364;South Africa
1357397;05;01;1944;Cape Town;SOU;14,459;South Africa
1357398;06;01;1944;Cape Town;SOU;12,292;South Africa
1357399;07;01;1944;Cape Town;SOU;12,07;South Africa
1357400;08;01;1944;Cape Town;SOU;12,323;South Africa
1357401;09;01;1944;Cape Town;SOU;13,575;South Africa
1357402;10;01;1944;Cape Town;SOU;16,301;South Africa
1357403;11;01;1944;Cape Town;SOU;17,336;South Africa
1357404;12;01;1944;Cape Town;SOU;18,261;South Africa
1357405;01;01;1945;Cape Town;SOU;20,091;South Africa
1357406;02;01;1945;Cape Town;SOU;21,168;South Africa
1357407;03;01;1945;Cape Town;SOU;19,676;South Africa
1357408;04;01;1945;Cape Town;SOU;18,11;South Africa
1357409;05;01;1945;Cape Town;SOU;15,17;South Africa
1357410;06;01;1945;Cape Town;SOU;12,885;South Africa
1357411;07;01;1945;Cape Town;SOU;11,603;South Africa
1357412;08;01;1945;Cape Town;SOU;12,727;South Africa
1357413;09;01;1945;Cape Town;SOU;15,904;South Africa
1357414;10;01;1945;Cape Town;SOU;14,826;South Africa
1357415;11;01;1945;Cape Town;SOU;18,389;South Africa
1357416;12;01;1945;Cape Town;SOU;18,124;South Africa
1357417;01;01;1946;Cape Town;SOU;19,456;South Africa
1357418;02;01;1946;Cape Town;SOU;19,873;South Africa
1357419;03;01;1946;Cape Town;SOU;18,467;South Africa
1357420;04;01;1946;Cape Town;SOU;16,955;South Africa
1357421;05;01;1946;Cape Town;SOU;14,795;South Africa
1357422;06;01;1946;Cape Town;SOU;12,554;South Africa
1357423;07;01;1946;Cape Town;SOU;11,753;South Africa
1357424;08;01;1946;Cape Town;SOU;13,192;South Africa
1357425;09;01;1946;Cape Town;SOU;13,625;South Africa
1357426;10;01;1946;Cape Town;SOU;15,018;South Africa
1357427;11;01;1946;Cape Town;SOU;18,079;South Africa
1357428;12;01;1946;Cape Town;SOU;19,475;South Africa
1357429;01;01;1947;Cape Town;SOU;19,886;South Africa
1357430;02;01;1947;Cape Town;SOU;21,162;South Africa
1357431;03;01;1947;Cape Town;SOU;19,978;South Africa
1357432;04;01;1947;Cape Town;SOU;16,21;South Africa
1357433;05;01;1947;Cape Town;SOU;14,902;South Africa
1357434;06;01;1947;Cape Town;SOU;11,722;South Africa
1357435;07;01;1947;Cape Town;SOU;10,681;South Africa
1357436;08;01;1947;Cape Town;SOU;12,747;South Africa
1357437;09;01;1947;Cape Town;SOU;14,053;South Africa
1357438;10;01;1947;Cape Town;SOU;15,908;South Africa
1357439;11;01;1947;Cape Town;SOU;18,382;South Africa
1357440;12;01;1947;Cape Town;SOU;19,112;South Africa
1357441;01;01;1948;Cape Town;SOU;20,175;South Africa
1357442;02;01;1948;Cape Town;SOU;20,512;South Africa
1357443;03;01;1948;Cape Town;SOU;18,179;South Africa
1357444;04;01;1948;Cape Town;SOU;16,743;South Africa
1357445;05;01;1948;Cape Town;SOU;15,512;South Africa
1357446;06;01;1948;Cape Town;SOU;12,273;South Africa
1357447;07;01;1948;Cape Town;SOU;11,47;South Africa
1357448;08;01;1948;Cape Town;SOU;13,039;South Africa
1357449;09;01;1948;Cape Town;SOU;13,335;South Africa
1357450;10;01;1948;Cape Town;SOU;15,288;South Africa
1357451;11;01;1948;Cape Town;SOU;17,499;South Africa
1357452;12;01;1948;Cape Town;SOU;18,835;South Africa
1357453;01;01;1949;Cape Town;SOU;20,472;South Africa
1357454;02;01;1949;Cape Town;SOU;20,5;South Africa
1357455;03;01;1949;Cape Town;SOU;20,336;South Africa
1357456;04;01;1949;Cape Town;SOU;16,659;South Africa
1357457;05;01;1949;Cape Town;SOU;15,578;South Africa
1357458;06;01;1949;Cape Town;SOU;14,392;South Africa
1357459;07;01;1949;Cape Town;SOU;12,514;South Africa
1357460;08;01;1949;Cape Town;SOU;12,511;South Africa
1357461;09;01;1949;Cape Town;SOU;14,042;South Africa
1357462;10;01;1949;Cape Town;SOU;15,799;South Africa
1357463;11;01;1949;Cape Town;SOU;16,851;South Africa
1357464;12;01;1949;Cape Town;SOU;19,17;South Africa
1357465;01;01;1950;Cape Town;SOU;20,676;South Africa
1357466;02;01;1950;Cape Town;SOU;19,928;South Africa
1357467;03;01;1950;Cape Town;SOU;19,979;South Africa
1357468;04;01;1950;Cape Town;SOU;15,532;South Africa
1357469;05;01;1950;Cape Town;SOU;14,991;South Africa
1357470;06;01;1950;Cape Town;SOU;13,094;South Africa
1357471;07;01;1950;Cape Town;SOU;11,611;South Africa
1357472;08;01;1950;Cape Town;SOU;12,875;South Africa
1357473;09;01;1950;Cape Town;SOU;13,805;South Africa
1357474;10;01;1950;Cape Town;SOU;16,219;South Africa
1357475;11;01;1950;Cape Town;SOU;17,193;South Africa
1357476;12;01;1950;Cape Town;SOU;17,895;South Africa
1357477;01;01;1951;Cape Town;SOU;18,708;South Africa
1357478;02;01;1951;Cape Town;SOU;20,07;South Africa
1357479;03;01;1951;Cape Town;SOU;18,335;South Africa
1357480;04;01;1951;Cape Town;SOU;16,582;South Africa
1357481;05;01;1951;Cape Town;SOU;14,884;South Africa
1357482;06;01;1951;Cape Town;SOU;13,282;South Africa
1357483;07;01;1951;Cape Town;SOU;11,442;South Africa
1357484;08;01;1951;Cape Town;SOU;12,896;South Africa
1357485;09;01;1951;Cape Town;SOU;13,007;South Africa
1357486;10;01;1951;Cape Town;SOU;14,852;South Africa
1357487;11;01;1951;Cape Town;SOU;17,08;South Africa
1357488;12;01;1951;Cape Town;SOU;18,827;South Africa
1357489;01;01;1952;Cape Town;SOU;19,904;South Africa
1357490;02;01;1952;Cape Town;SOU;20,988;South Africa
1357491;03;01;1952;Cape Town;SOU;18,492;South Africa
1357492;04;01;1952;Cape Town;SOU;17,155;South Africa
1357493;05;01;1952;Cape Town;SOU;13,847;South Africa
1357494;06;01;1952;Cape Town;SOU;12,907;South Africa
1357495;07;01;1952;Cape Town;SOU;11,638;South Africa
1357496;08;01;1952;Cape Town;SOU;12,073;South Africa
1357497;09;01;1952;Cape Town;SOU;13,897;South Africa
1357498;10;01;1952;Cape Town;SOU;16,071;South Africa
1357499;11;01;1952;Cape Town;SOU;18,397;South Africa
1357500;12;01;1952;Cape Town;SOU;18,449;South Africa
1357501;01;01;1953;Cape Town;SOU;20,843;South Africa
1357502;02;01;1953;Cape Town;SOU;20,607;South Africa
1357503;03;01;1953;Cape Town;SOU;20,131;South Africa
1357504;04;01;1953;Cape Town;SOU;15,872;South Africa
1357505;05;01;1953;Cape Town;SOU;14,961;South Africa
1357506;06;01;1953;Cape Town;SOU;12,597;South Africa
1357507;07;01;1953;Cape Town;SOU;11,951;South Africa
1357508;08;01;1953;Cape Town;SOU;11,842;South Africa
1357509;09;01;1953;Cape Town;SOU;15,199;South Africa
1357510;10;01;1953;Cape Town;SOU;16,068;South Africa
1357511;11;01;1953;Cape Town;SOU;17,449;South Africa
1357512;12;01;1953;Cape Town;SOU;18,93;South Africa
1357513;01;01;1954;Cape Town;SOU;19,637;South Africa
1357514;02;01;1954;Cape Town;SOU;20,117;South Africa
1357515;03;01;1954;Cape Town;SOU;19,457;South Africa
1357516;04;01;1954;Cape Town;SOU;16,703;South Africa
1357517;05;01;1954;Cape Town;SOU;13,921;South Africa
1357518;06;01;1954;Cape Town;SOU;13,29;South Africa
1357519;07;01;1954;Cape Town;SOU;10,41;South Africa
1357520;08;01;1954;Cape Town;SOU;12,068;South Africa
1357521;09;01;1954;Cape Town;SOU;13,699;South Africa
1357522;10;01;1954;Cape Town;SOU;14,811;South Africa
1357523;11;01;1954;Cape Town;SOU;17,386;South Africa
1357524;12;01;1954;Cape Town;SOU;18,788;South Africa
1357525;01;01;1955;Cape Town;SOU;20,112;South Africa
1357526;02;01;1955;Cape Town;SOU;18,923;South Africa
1357527;03;01;1955;Cape Town;SOU;19,758;South Africa
1357528;04;01;1955;Cape Town;SOU;15,831;South Africa
1357529;05;01;1955;Cape Town;SOU;15,41;South Africa
1357530;06;01;1955;Cape Town;SOU;12,377;South Africa
1357531;07;01;1955;Cape Town;SOU;11,711;South Africa
1357532;08;01;1955;Cape Town;SOU;11,313;South Africa
1357533;09;01;1955;Cape Town;SOU;12,78;South Africa
1357534;10;01;1955;Cape Town;SOU;14,317;South Africa
1357535;11;01;1955;Cape Town;SOU;16,566;South Africa
1357536;12;01;1955;Cape Town;SOU;17,39;South Africa
1357537;01;01;1956;Cape Town;SOU;20,694;South Africa
1357538;02;01;1956;Cape Town;SOU;18,753;South Africa
1357539;03;01;1956;Cape Town;SOU;18,7;South Africa
1357540;04;01;1956;Cape Town;SOU;15,922;South Africa
1357541;05;01;1956;Cape Town;SOU;12,969;South Africa
1357542;06;01;1956;Cape Town;SOU;11,823;South Africa
1357543;07;01;1956;Cape Town;SOU;12,009;South Africa
1357544;08;01;1956;Cape Town;SOU;11,464;South Africa
1357545;09;01;1956;Cape Town;SOU;13,912;South Africa
1357546;10;01;1956;Cape Town;SOU;15,165;South Africa
1357547;11;01;1956;Cape Town;SOU;18,675;South Africa
1357548;12;01;1956;Cape Town;SOU;18,589;South Africa
1357549;01;01;1957;Cape Town;SOU;20,63;South Africa
1357550;02;01;1957;Cape Town;SOU;19,833;South Africa
1357551;03;01;1957;Cape Town;SOU;19,047;South Africa
1357552;04;01;1957;Cape Town;SOU;15,912;South Africa
1357553;05;01;1957;Cape Town;SOU;14,266;South Africa
1357554;06;01;1957;Cape Town;SOU;11,759;South Africa
1357555;07;01;1957;Cape Town;SOU;11,872;South Africa
1357556;08;01;1957;Cape Town;SOU;12,338;South Africa
1357557;09;01;1957;Cape Town;SOU;13,522;South Africa
1357558;10;01;1957;Cape Town;SOU;13,79;South Africa
1357559;11;01;1957;Cape Town;SOU;17,379;South Africa
1357560;12;01;1957;Cape Town;SOU;19,754;South Africa
1357561;01;01;1958;Cape Town;SOU;20,141;South Africa
1357562;02;01;1958;Cape Town;SOU;19,163;South Africa
1357563;03;01;1958;Cape Town;SOU;19,019;South Africa
1357564;04;01;1958;Cape Town;SOU;16,281;South Africa
1357565;05;01;1958;Cape Town;SOU;13,324;South Africa
1357566;06;01;1958;Cape Town;SOU;11,866;South Africa
1357567;07;01;1958;Cape Town;SOU;12,478;South Africa
1357568;08;01;1958;Cape Town;SOU;12,741;South Africa
1357569;09;01;1958;Cape Town;SOU;13,46;South Africa
1357570;10;01;1958;Cape Town;SOU;15,363;South Africa
1357571;11;01;1958;Cape Town;SOU;17,452;South Africa
1357572;12;01;1958;Cape Town;SOU;20,218;South Africa
1357573;01;01;1959;Cape Town;SOU;19,392;South Africa
1357574;02;01;1959;Cape Town;SOU;20,621;South Africa
1357575;03;01;1959;Cape Town;SOU;19,039;South Africa
1357576;04;01;1959;Cape Town;SOU;16,185;South Africa
1357577;05;01;1959;Cape Town;SOU;13,069;South Africa
1357578;06;01;1959;Cape Town;SOU;13,124;South Africa
1357579;07;01;1959;Cape Town;SOU;12,404;South Africa
1357580;08;01;1959;Cape Town;SOU;13,262;South Africa
1357581;09;01;1959;Cape Town;SOU;14,727;South Africa
1357582;10;01;1959;Cape Town;SOU;15,199;South Africa
1357583;11;01;1959;Cape Town;SOU;17,667;South Africa
1357584;12;01;1959;Cape Town;SOU;19,171;South Africa
1357585;01;01;1960;Cape Town;SOU;20,07;South Africa
1357586;02;01;1960;Cape Town;SOU;20,611;South Africa
1357587;03;01;1960;Cape Town;SOU;18,581;South Africa
1357588;04;01;1960;Cape Town;SOU;16,416;South Africa
1357589;05;01;1960;Cape Town;SOU;13,729;South Africa
1357590;06;01;1960;Cape Town;SOU;13,418;South Africa
1357591;07;01;1960;Cape Town;SOU;12,562;South Africa
1357592;08;01;1960;Cape Town;SOU;12,347;South Africa
1357593;09;01;1960;Cape Town;SOU;14,867;South Africa
1357594;10;01;1960;Cape Town;SOU;16,198;South Africa
1357595;11;01;1960;Cape Town;SOU;19,271;South Africa
1357596;12;01;1960;Cape Town;SOU;20,097;South Africa
1357597;01;01;1961;Cape Town;SOU;19,907;South Africa
1357598;02;01;1961;Cape Town;SOU;20,15;South Africa
1357599;03;01;1961;Cape Town;SOU;19,469;South Africa
1357600;04;01;1961;Cape Town;SOU;17,027;South Africa
1357601;05;01;1961;Cape Town;SOU;13,65;South Africa
1357602;06;01;1961;Cape Town;SOU;13,415;South Africa
1357603;07;01;1961;Cape Town;SOU;13,528;South Africa
1357604;08;01;1961;Cape Town;SOU;13,251;South Africa
1357605;09;01;1961;Cape Town;SOU;13,866;South Africa
1357606;10;01;1961;Cape Town;SOU;14,235;South Africa
1357607;11;01;1961;Cape Town;SOU;18,262;South Africa
1357608;12;01;1961;Cape Town;SOU;18,622;South Africa
1357609;01;01;1962;Cape Town;SOU;19,884;South Africa
1357610;02;01;1962;Cape Town;SOU;19,809;South Africa
1357611;03;01;1962;Cape Town;SOU;18,981;South Africa
1357612;04;01;1962;Cape Town;SOU;16,705;South Africa
1357613;05;01;1962;Cape Town;SOU;15,446;South Africa
1357614;06;01;1962;Cape Town;SOU;12,743;South Africa
1357615;07;01;1962;Cape Town;SOU;12,427;South Africa
1357616;08;01;1962;Cape Town;SOU;12,451;South Africa
1357617;09;01;1962;Cape Town;SOU;13,565;South Africa
1357618;10;01;1962;Cape Town;SOU;15,376;South Africa
1357619;11;01;1962;Cape Town;SOU;16,673;South Africa
1357620;12;01;1962;Cape Town;SOU;19,597;South Africa
1357621;01;01;1963;Cape Town;SOU;21,847;South Africa
1357622;02;01;1963;Cape Town;SOU;20,224;South Africa
1357623;03;01;1963;Cape Town;SOU;19,588;South Africa
1357624;04;01;1963;Cape Town;SOU;16,601;South Africa
1357625;05;01;1963;Cape Town;SOU;15,41;South Africa
1357626;06;01;1963;Cape Town;SOU;13,979;South Africa
1357627;07;01;1963;Cape Town;SOU;11,962;South Africa
1357628;08;01;1963;Cape Town;SOU;12,82;South Africa
1357629;09;01;1963;Cape Town;SOU;15,325;South Africa
1357630;10;01;1963;Cape Town;SOU;17,088;South Africa
1357631;11;01;1963;Cape Town;SOU;19,288;South Africa
1357632;12;01;1963;Cape Town;SOU;20,106;South Africa
1357633;01;01;1964;Cape Town;SOU;20,329;South Africa
1357634;02;01;1964;Cape Town;SOU;19,567;South Africa
1357635;03;01;1964;Cape Town;SOU;18,923;South Africa
1357636;04;01;1964;Cape Town;SOU;16,621;South Africa
1357637;05;01;1964;Cape Town;SOU;15,809;South Africa
1357638;06;01;1964;Cape Town;SOU;12,287;South Africa
1357639;07;01;1964;Cape Town;SOU;12,574;South Africa
1357640;08;01;1964;Cape Town;SOU;11,939;South Africa
1357641;09;01;1964;Cape Town;SOU;12,918;South Africa
1357642;10;01;1964;Cape Town;SOU;15,247;South Africa
1357643;11;01;1964;Cape Town;SOU;16,769;South Africa
1357644;12;01;1964;Cape Town;SOU;19,724;South Africa
1357645;01;01;1965;Cape Town;SOU;20,188;South Africa
1357646;02;01;1965;Cape Town;SOU;19,434;South Africa
1357647;03;01;1965;Cape Town;SOU;18,409;South Africa
1357648;04;01;1965;Cape Town;SOU;17,155;South Africa
1357649;05;01;1965;Cape Town;SOU;14,078;South Africa
1357650;06;01;1965;Cape Town;SOU;12,053;South Africa
1357651;07;01;1965;Cape Town;SOU;12,216;South Africa
1357652;08;01;1965;Cape Town;SOU;12,587;South Africa
1357653;09;01;1965;Cape Town;SOU;14,887;South Africa
1357654;10;01;1965;Cape Town;SOU;16,18;South Africa
1357655;11;01;1965;Cape Town;SOU;17,337;South Africa
1357656;12;01;1965;Cape Town;SOU;17,564;South Africa
1357657;01;01;1966;Cape Town;SOU;20,16;South Africa
1357658;02;01;1966;Cape Town;SOU;18,251;South Africa
1357659;03;01;1966;Cape Town;SOU;18,353;South Africa
1357660;04;01;1966;Cape Town;SOU;18,283;South Africa
1357661;05;01;1966;Cape Town;SOU;14,716;South Africa
1357662;06;01;1966;Cape Town;SOU;13,377;South Africa
1357663;07;01;1966;Cape Town;SOU;11,323;South Africa
1357664;08;01;1966;Cape Town;SOU;12,572;South Africa
1357665;09;01;1966;Cape Town;SOU;14,362;South Africa
1357666;10;01;1966;Cape Town;SOU;16,634;South Africa
1357667;11;01;1966;Cape Town;SOU;18,014;South Africa
1357668;12;01;1966;Cape Town;SOU;19,69;South Africa
1357669;01;01;1967;Cape Town;SOU;19,037;South Africa
1357670;02;01;1967;Cape Town;SOU;20,799;South Africa
1357671;03;01;1967;Cape Town;SOU;18,927;South Africa
1357672;04;01;1967;Cape Town;SOU;15,539;South Africa
1357673;05;01;1967;Cape Town;SOU;14,565;South Africa
1357674;06;01;1967;Cape Town;SOU;11,683;South Africa
1357675;07;01;1967;Cape Town;SOU;11,666;South Africa
1357676;08;01;1967;Cape Town;SOU;12,457;South Africa
1357677;09;01;1967;Cape Town;SOU;14,635;South Africa
1357678;10;01;1967;Cape Town;SOU;15,776;South Africa
1357679;11;01;1967;Cape Town;SOU;18,689;South Africa
1357680;12;01;1967;Cape Town;SOU;19,928;South Africa
1357681;01;01;1968;Cape Town;SOU;18,813;South Africa
1357682;02;01;1968;Cape Town;SOU;18,025;South Africa
1357683;03;01;1968;Cape Town;SOU;19,698;South Africa
1357684;04;01;1968;Cape Town;SOU;16,617;South Africa
1357685;05;01;1968;Cape Town;SOU;14,504;South Africa
1357686;06;01;1968;Cape Town;SOU;11,885;South Africa
1357687;07;01;1968;Cape Town;SOU;11,211;South Africa
1357688;08;01;1968;Cape Town;SOU;11,636;South Africa
1357689;09;01;1968;Cape Town;SOU;14,139;South Africa
1357690;10;01;1968;Cape Town;SOU;14,907;South Africa
1357691;11;01;1968;Cape Town;SOU;18,672;South Africa
1357692;12;01;1968;Cape Town;SOU;18,816;South Africa
1357693;01;01;1969;Cape Town;SOU;19,529;South Africa
1357694;02;01;1969;Cape Town;SOU;20,099;South Africa
1357695;03;01;1969;Cape Town;SOU;20,126;South Africa
1357696;04;01;1969;Cape Town;SOU;15,569;South Africa
1357697;05;01;1969;Cape Town;SOU;13,992;South Africa
1357698;06;01;1969;Cape Town;SOU;12,263;South Africa
1357699;07;01;1969;Cape Town;SOU;12,171;South Africa
1357700;08;01;1969;Cape Town;SOU;13,52;South Africa
1357701;09;01;1969;Cape Town;SOU;13,204;South Africa
1357702;10;01;1969;Cape Town;SOU;15,415;South Africa
1357703;11;01;1969;Cape Town;SOU;17,194;South Africa
1357704;12;01;1969;Cape Town;SOU;19,521;South Africa
1357705;01;01;1970;Cape Town;SOU;20,447;South Africa
1357706;02;01;1970;Cape Town;SOU;20,331;South Africa
1357707;03;01;1970;Cape Town;SOU;19,24;South Africa
1357708;04;01;1970;Cape Town;SOU;17,547;South Africa
1357709;05;01;1970;Cape Town;SOU;13,905;South Africa
1357710;06;01;1970;Cape Town;SOU;12,146;South Africa
1357711;07;01;1970;Cape Town;SOU;10,387;South Africa
1357712;08;01;1970;Cape Town;SOU;11,166;South Africa
1357713;09;01;1970;Cape Town;SOU;12,732;South Africa
1357714;10;01;1970;Cape Town;SOU;16,434;South Africa
1357715;11;01;1970;Cape Town;SOU;16,198;South Africa
1357716;12;01;1970;Cape Town;SOU;17,09;South Africa
1357717;01;01;1971;Cape Town;SOU;19,496;South Africa
1357718;02;01;1971;Cape Town;SOU;21,032;South Africa
1357719;03;01;1971;Cape Town;SOU;19,002;South Africa
1357720;04;01;1971;Cape Town;SOU;16,041;South Africa
1357721;05;01;1971;Cape Town;SOU;14,805;South Africa
1357722;06;01;1971;Cape Town;SOU;12,302;South Africa
1357723;07;01;1971;Cape Town;SOU;11,671;South Africa
1357724;08;01;1971;Cape Town;SOU;11,371;South Africa
1357725;09;01;1971;Cape Town;SOU;12,128;South Africa
1357726;10;01;1971;Cape Town;SOU;15,181;South Africa
1357727;11;01;1971;Cape Town;SOU;17,299;South Africa
1357728;12;01;1971;Cape Town;SOU;19,109;South Africa
1357729;01;01;1972;Cape Town;SOU;20,559;South Africa
1357730;02;01;1972;Cape Town;SOU;20,38;South Africa
1357731;03;01;1972;Cape Town;SOU;19,941;South Africa
1357732;04;01;1972;NA;;16,597;NA
1357733;05;01;1972;Cape Town;SOU;15,006;South Africa
1357734;06;01;1972;NA;;13,161;NA
1357735;07;01;1972;Cape Town;SOU;12,703;South Africa
1357736;08;01;1972;Cape Town;SOU;12,537;South Africa
1357737;09;01;1972;Cape Town;SOU;14,599;South Africa
1357738;10;01;1972;Cape Town;SOU;16,725;South Africa
1357739;11;01;1972;Cape Town;SOU;20,201;South Africa
1357740;12;01;1972;Cape Town;SOU;18,73;South Africa
1357741;01;01;1973;Cape Town;SOU;19,912;South Africa
1357742;02;01;1973;Cape Town;SOU;20,992;South Africa
1357743;03;01;1973;Cape Town;SOU;19,409;South Africa
1357744;04;01;1973;Cape Town;SOU;18,83;South Africa
1357745;05;01;1973;Cape Town;SOU;14,209;South Africa
1357746;06;01;1973;Cape Town;SOU;14,102;South Africa
1357747;07;01;1973;Cape Town;SOU;12,847;South Africa
1357748;08;01;1973;Cape Town;SOU;12,47;South Africa
1357749;09;01;1973;Cape Town;SOU;12,874;South Africa
1357750;10;01;1973;Cape Town;SOU;17,015;South Africa
1357751;11;01;1973;Cape Town;SOU;18,756;South Africa
1357752;12;01;1973;Cape Town;SOU;19,523;South Africa
1357753;01;01;1974;Cape Town;SOU;20,557;South Africa
1357754;02;01;1974;Cape Town;SOU;21,289;South Africa
1357755;03;01;1974;Cape Town;SOU;20,078;South Africa
1357756;04;01;1974;Cape Town;SOU;18,267;South Africa
1357757;05;01;1974;Cape Town;SOU;14,658;South Africa
1357758;06;01;1974;Cape Town;SOU;13,462;South Africa
1357759;07;01;1974;Cape Town;SOU;11,851;South Africa
1357760;08;01;1974;Cape Town;SOU;11,966;South Africa
1357761;09;01;1974;Cape Town;SOU;12,888;South Africa
1357762;10;01;1974;Cape Town;SOU;14,712;South Africa
1357763;11;01;1974;Cape Town;SOU;18,058;South Africa
1357764;12;01;1974;Cape Town;SOU;19,428;South Africa
1357765;01;01;1975;Cape Town;SOU;19,827;South Africa
1357766;02;01;1975;Cape Town;SOU;21,211;South Africa
1357767;03;01;1975;Cape Town;SOU;19,742;South Africa
1357768;04;01;1975;Cape Town;SOU;16,868;South Africa
1357769;05;01;1975;Cape Town;SOU;14,579;South Africa
1357770;06;01;1975;Cape Town;SOU;13,483;South Africa
1357771;07;01;1975;Cape Town;SOU;11,742;South Africa
1357772;08;01;1975;Cape Town;SOU;11,608;South Africa
1357773;09;01;1975;Cape Town;SOU;14,872;South Africa
1357774;10;01;1975;Cape Town;SOU;14,781;South Africa
1357775;11;01;1975;Cape Town;SOU;17,193;South Africa
1357776;12;01;1975;Cape Town;SOU;19,17;South Africa
1357777;01;01;1976;NA;;21,464;NA
1357778;02;01;1976;Cape Town;SOU;20,098;South Africa
1357779;03;01;1976;Cape Town;SOU;18,746;South Africa
1357780;04;01;1976;Cape Town;SOU;17,208;South Africa
1357781;05;01;1976;Cape Town;SOU;15,899;South Africa
1357782;06;01;1976;Cape Town;SOU;12,894;South Africa
1357783;07;01;1976;Cape Town;SOU;11,643;South Africa
1357784;08;01;1976;Cape Town;SOU;12,122;South Africa
1357785;09;01;1976;Cape Town;SOU;14,176;South Africa
1357786;10;01;1976;Cape Town;SOU;15,812;South Africa
1357787;11;01;1976;Cape Town;SOU;15,563;South Africa
1357788;12;01;1976;Cape Town;SOU;18,587;South Africa
1357789;01;01;1977;Cape Town;SOU;19,391;South Africa
1357790;02;01;1977;NA;;20,848;NA
1357791;03;01;1977;Cape Town;SOU;19,39;South Africa
1357792;04;01;1977;Cape Town;SOU;17,937;South Africa
1357793;05;01;1977;Cape Town;SOU;13,486;South Africa
1357794;06;01;1977;Cape Town;SOU;13,062;South Africa
1357795;07;01;1977;Cape Town;SOU;11,457;South Africa
1357796;08;01;1977;Cape Town;SOU;13,366;South Africa
1357797;09;01;1977;Cape Town;SOU;13,935;South Africa
1357798;10;01;1977;Cape Town;SOU;15,298;South Africa
1357799;11;01;1977;Cape Town;SOU;18,415;South Africa
1357800;12;01;1977;Cape Town;SOU;19,735;South Africa
1357801;01;01;1978;Cape Town;SOU;20,601;South Africa
1357802;02;01;1978;Cape Town;SOU;19,986;South Africa
1357803;03;01;1978;Cape Town;SOU;19,473;South Africa
1357804;04;01;1978;Cape Town;SOU;17,275;South Africa
1357805;05;01;1978;Cape Town;SOU;14,029;South Africa
1357806;06;01;1978;Cape Town;SOU;13,808;South Africa
1357807;07;01;1978;Cape Town;SOU;13,943;South Africa
